"","ensembl_gene_id","entrezgene_id"
"49390","ENSMUSG00000115034",NA
"49391","ENSMUSG00000115035",NA
"49392","ENSMUSG00000115036",NA
"49393","ENSMUSG00000115037",NA
"49394","ENSMUSG00000115038",NA
"49395","ENSMUSG00000115039",NA
"49396","ENSMUSG00000115040",NA
"49397","ENSMUSG00000115041",NA
"49398","ENSMUSG00000115042",NA
"49399","ENSMUSG00000115043",102635012
"49400","ENSMUSG00000115044",NA
"49401","ENSMUSG00000115045",NA
"49402","ENSMUSG00000115046",NA
"49403","ENSMUSG00000115047",NA
"49404","ENSMUSG00000115048",NA
"49405","ENSMUSG00000115049",NA
"49406","ENSMUSG00000115050",NA
"49407","ENSMUSG00000115051",NA
"49408","ENSMUSG00000115052",NA
"49409","ENSMUSG00000115053",NA
"49410","ENSMUSG00000115054",NA
"49411","ENSMUSG00000115056",NA
"49412","ENSMUSG00000115057",NA
"49413","ENSMUSG00000115058",NA
"49414","ENSMUSG00000115059",NA
"49415","ENSMUSG00000115060",NA
"49416","ENSMUSG00000115061",NA
"49417","ENSMUSG00000115062",NA
"49418","ENSMUSG00000115063",NA
"49419","ENSMUSG00000115064",NA
"49420","ENSMUSG00000115065",NA
"49421","ENSMUSG00000115066",NA
"49422","ENSMUSG00000115068",NA
"49423","ENSMUSG00000115069",NA
"49424","ENSMUSG00000115070",NA
"49425","ENSMUSG00000115071",NA
"49426","ENSMUSG00000115072",100312470
"49427","ENSMUSG00000115073",NA
"49428","ENSMUSG00000115075",NA
"49429","ENSMUSG00000115076",NA
"49430","ENSMUSG00000115077",NA
"49431","ENSMUSG00000115079",NA
"49432","ENSMUSG00000115080",NA
"49433","ENSMUSG00000115081",NA
"49434","ENSMUSG00000115082",NA
"49435","ENSMUSG00000115083",102638118
"49436","ENSMUSG00000115084",NA
"49437","ENSMUSG00000115085",NA
"49438","ENSMUSG00000115086",NA
"49439","ENSMUSG00000115087",NA
"49440","ENSMUSG00000115088",NA
"49441","ENSMUSG00000115089",NA
"49442","ENSMUSG00000115090",NA
"49443","ENSMUSG00000115091",171196
"49444","ENSMUSG00000115092",NA
"49445","ENSMUSG00000115093",NA
"49446","ENSMUSG00000115094",NA
"49447","ENSMUSG00000115095",NA
"49448","ENSMUSG00000115096",NA
"49449","ENSMUSG00000115097",NA
"49450","ENSMUSG00000115098",NA
"49451","ENSMUSG00000115099",NA
"49452","ENSMUSG00000115100",NA
"49453","ENSMUSG00000115101",NA
"49454","ENSMUSG00000115102",NA
"49455","ENSMUSG00000115103",NA
"49456","ENSMUSG00000115104",NA
"49457","ENSMUSG00000115105",NA
"49458","ENSMUSG00000115106",NA
"49459","ENSMUSG00000115107",NA
"49460","ENSMUSG00000115108",NA
"49461","ENSMUSG00000115109",NA
"49462","ENSMUSG00000115110",NA
"49463","ENSMUSG00000115111",100043765
"49464","ENSMUSG00000115112",NA
"49465","ENSMUSG00000115113",NA
"49466","ENSMUSG00000115114",NA
"49467","ENSMUSG00000115115",NA
"49468","ENSMUSG00000115116",NA
"49469","ENSMUSG00000115117",NA
"49470","ENSMUSG00000115118",NA
"49471","ENSMUSG00000115119",NA
"49472","ENSMUSG00000115120",NA
"49473","ENSMUSG00000115121",NA
"49474","ENSMUSG00000115122",NA
"49475","ENSMUSG00000115123",NA
"49476","ENSMUSG00000115124",NA
"49477","ENSMUSG00000115125",NA
"49478","ENSMUSG00000115126",NA
"49479","ENSMUSG00000115127",NA
"49480","ENSMUSG00000115128",NA
"49481","ENSMUSG00000115129",NA
"49482","ENSMUSG00000115130",NA
"49483","ENSMUSG00000115131",NA
"49484","ENSMUSG00000115132",NA
"49485","ENSMUSG00000115133",NA
"49486","ENSMUSG00000115134",NA
"49487","ENSMUSG00000115135",NA
"49488","ENSMUSG00000115136",NA
"49489","ENSMUSG00000115137",NA
"49490","ENSMUSG00000115138",NA
"49491","ENSMUSG00000115139",100043132
"49492","ENSMUSG00000115140",NA
"49493","ENSMUSG00000115141",NA
"49494","ENSMUSG00000115142",102636079
"49495","ENSMUSG00000115143",NA
"49496","ENSMUSG00000115144",NA
"49497","ENSMUSG00000115145",102638653
"49498","ENSMUSG00000115146",NA
"49499","ENSMUSG00000115147",NA
"49500","ENSMUSG00000115148",NA
"49501","ENSMUSG00000115149",380930
"49502","ENSMUSG00000115150",NA
"49503","ENSMUSG00000115151",NA
"49504","ENSMUSG00000115152",NA
"49505","ENSMUSG00000115153",NA
"49506","ENSMUSG00000115154",NA
"49507","ENSMUSG00000115155",NA
"49508","ENSMUSG00000115156",NA
"49509","ENSMUSG00000115157",NA
"49510","ENSMUSG00000115158",NA
"49511","ENSMUSG00000115159",NA
"49512","ENSMUSG00000115160",NA
"49513","ENSMUSG00000115161",NA
"49514","ENSMUSG00000115162",NA
"49515","ENSMUSG00000115163",NA
"49516","ENSMUSG00000115164",NA
"49517","ENSMUSG00000115165",NA
"49518","ENSMUSG00000115166",NA
"49519","ENSMUSG00000115167",NA
"49520","ENSMUSG00000115168",NA
"49521","ENSMUSG00000115169",NA
"49522","ENSMUSG00000115170",171186
"49523","ENSMUSG00000115171",NA
"49524","ENSMUSG00000115172",NA
"49525","ENSMUSG00000115173",NA
"49526","ENSMUSG00000115174",NA
"49527","ENSMUSG00000115175",NA
"49528","ENSMUSG00000115176",NA
"49529","ENSMUSG00000115177",74726
"49530","ENSMUSG00000115178",NA
"49531","ENSMUSG00000115179",NA
"49532","ENSMUSG00000115180",NA
"49533","ENSMUSG00000115181",113858
"49534","ENSMUSG00000115182",NA
"49535","ENSMUSG00000115183",NA
"49536","ENSMUSG00000115184",NA
"49537","ENSMUSG00000115185",NA
"49538","ENSMUSG00000115186",NA
"49539","ENSMUSG00000115187",NA
"49540","ENSMUSG00000115188",NA
"49541","ENSMUSG00000115190",NA
"49542","ENSMUSG00000115191",NA
"49543","ENSMUSG00000115192",NA
"49544","ENSMUSG00000115193",NA
"49545","ENSMUSG00000115194",NA
"49546","ENSMUSG00000115195",NA
"49547","ENSMUSG00000115196",NA
"49548","ENSMUSG00000115197",NA
"49549","ENSMUSG00000115198",NA
"49550","ENSMUSG00000115199",113863
"49551","ENSMUSG00000115200",NA
"49552","ENSMUSG00000115201",NA
"49553","ENSMUSG00000115202",NA
"49554","ENSMUSG00000115203",NA
"49555","ENSMUSG00000115204",NA
"49556","ENSMUSG00000115205",NA
"49557","ENSMUSG00000115206",NA
"49558","ENSMUSG00000115207",NA
"49559","ENSMUSG00000115208",NA
"49560","ENSMUSG00000115209",NA
"49561","ENSMUSG00000115210",NA
"49562","ENSMUSG00000115211",NA
"49563","ENSMUSG00000115212",667006
"49564","ENSMUSG00000115213",NA
"49565","ENSMUSG00000115214",NA
"49566","ENSMUSG00000115215",105245749
"49567","ENSMUSG00000115216",NA
"49568","ENSMUSG00000115217",NA
"49569","ENSMUSG00000115218",NA
"49570","ENSMUSG00000115219",110599566
"49571","ENSMUSG00000115220",NA
"49572","ENSMUSG00000115221",NA
"49573","ENSMUSG00000115222",NA
"49574","ENSMUSG00000115223",NA
"49575","ENSMUSG00000115224",NA
"49576","ENSMUSG00000115225",NA
"49577","ENSMUSG00000115226",NA
"49578","ENSMUSG00000115227",NA
"49579","ENSMUSG00000115228",NA
"49580","ENSMUSG00000115229",NA
"49581","ENSMUSG00000115230",NA
"49582","ENSMUSG00000115231",NA
"49583","ENSMUSG00000115232",NA
"49584","ENSMUSG00000115233",NA
"49585","ENSMUSG00000115234",NA
"49586","ENSMUSG00000115235",NA
"49587","ENSMUSG00000115236",113860
"49588","ENSMUSG00000115237",NA
"49589","ENSMUSG00000115238",NA
"49590","ENSMUSG00000115239",NA
"49591","ENSMUSG00000115240",381002
"49592","ENSMUSG00000115241",105245950
"49593","ENSMUSG00000115242",NA
"49594","ENSMUSG00000115243",NA
"49595","ENSMUSG00000115244",NA
"49596","ENSMUSG00000115245",100039911
"49597","ENSMUSG00000115246",NA
"49598","ENSMUSG00000115247",NA
"49599","ENSMUSG00000115248",NA
"49600","ENSMUSG00000115249",NA
"49601","ENSMUSG00000115250",NA
"49602","ENSMUSG00000115251",NA
"49603","ENSMUSG00000115252",NA
"49604","ENSMUSG00000115253",434017
"49605","ENSMUSG00000115254",NA
"49606","ENSMUSG00000115256",NA
"49607","ENSMUSG00000115257",NA
"49608","ENSMUSG00000115258",NA
"49609","ENSMUSG00000115259",NA
"49610","ENSMUSG00000115260",NA
"49611","ENSMUSG00000115261",NA
"49612","ENSMUSG00000115262",NA
"49613","ENSMUSG00000115264",NA
"49614","ENSMUSG00000115265",NA
"49615","ENSMUSG00000115266",NA
"49616","ENSMUSG00000115267",171239
"49617","ENSMUSG00000115268",NA
"49618","ENSMUSG00000115269",NA
"49619","ENSMUSG00000115270",NA
"49620","ENSMUSG00000115271",75155
"49621","ENSMUSG00000115272",NA
"49622","ENSMUSG00000115273",NA
"49623","ENSMUSG00000115274",NA
"49624","ENSMUSG00000115275",NA
"49625","ENSMUSG00000115276",NA
"49626","ENSMUSG00000115277",NA
"49627","ENSMUSG00000115278",NA
"49628","ENSMUSG00000115279",NA
"49629","ENSMUSG00000115280",NA
"49630","ENSMUSG00000115281",NA
"49631","ENSMUSG00000115282",NA
"49632","ENSMUSG00000115283",NA
"49633","ENSMUSG00000115284",NA
"49634","ENSMUSG00000115285",NA
"49635","ENSMUSG00000115286",73857
"49636","ENSMUSG00000115287",NA
"49637","ENSMUSG00000115288",NA
"49638","ENSMUSG00000115289",NA
"49639","ENSMUSG00000115290",NA
"49640","ENSMUSG00000115291",NA
"49641","ENSMUSG00000115292",NA
"49642","ENSMUSG00000115293",110599584
"49643","ENSMUSG00000115294",74328
"49644","ENSMUSG00000115295",NA
"49645","ENSMUSG00000115296",NA
"49646","ENSMUSG00000115297",NA
"49647","ENSMUSG00000115298",NA
"49648","ENSMUSG00000115299",NA
"49649","ENSMUSG00000115300",NA
"49650","ENSMUSG00000115301",NA
"49651","ENSMUSG00000115302",NA
"49652","ENSMUSG00000115303",NA
"49653","ENSMUSG00000115304",74667
"49654","ENSMUSG00000115305",NA
"49655","ENSMUSG00000115306",NA
"49656","ENSMUSG00000115307",NA
"49657","ENSMUSG00000115308",NA
"49658","ENSMUSG00000115309",NA
"49659","ENSMUSG00000115310",NA
"49660","ENSMUSG00000115311",NA
"49661","ENSMUSG00000115312",NA
"49662","ENSMUSG00000115313",NA
"49663","ENSMUSG00000115314",NA
"49664","ENSMUSG00000115315",NA
"49665","ENSMUSG00000115316",NA
"49666","ENSMUSG00000115317",102635226
"49667","ENSMUSG00000115318",NA
"49668","ENSMUSG00000115319",NA
"49669","ENSMUSG00000115320",75822
"49670","ENSMUSG00000115321",NA
"49671","ENSMUSG00000115322",NA
"49672","ENSMUSG00000115323",NA
"49673","ENSMUSG00000115324",67651
"49674","ENSMUSG00000115325",NA
"49675","ENSMUSG00000115326",NA
"49676","ENSMUSG00000115327",NA
"49677","ENSMUSG00000115328",NA
"49678","ENSMUSG00000115329",NA
"49679","ENSMUSG00000115330",NA
"49680","ENSMUSG00000115331",NA
"49681","ENSMUSG00000115332",NA
"49682","ENSMUSG00000115333",NA
"49683","ENSMUSG00000115334",NA
"49684","ENSMUSG00000115335",105245898
"49685","ENSMUSG00000115336",NA
"49686","ENSMUSG00000115337",NA
"49687","ENSMUSG00000115338",18950
"49688","ENSMUSG00000115339",NA
"49689","ENSMUSG00000115340",NA
"49690","ENSMUSG00000115341",NA
"49691","ENSMUSG00000115342",NA
"49692","ENSMUSG00000115343",171201
"49693","ENSMUSG00000115344",NA
"49694","ENSMUSG00000115345",NA
"49695","ENSMUSG00000115346",NA
"49696","ENSMUSG00000115347",NA
"49697","ENSMUSG00000115348",NA
"49698","ENSMUSG00000115349",NA
"49699","ENSMUSG00000115350",NA
"49700","ENSMUSG00000115351",NA
"49701","ENSMUSG00000115352",NA
"49702","ENSMUSG00000115353",NA
"49703","ENSMUSG00000115354",NA
"49704","ENSMUSG00000115355",NA
"49705","ENSMUSG00000115356",NA
"49706","ENSMUSG00000115357",NA
"49707","ENSMUSG00000115358",NA
"49708","ENSMUSG00000115359",NA
"49709","ENSMUSG00000115360",NA
"49710","ENSMUSG00000115361",NA
"49711","ENSMUSG00000115362",NA
"49712","ENSMUSG00000115363",NA
"49713","ENSMUSG00000115365",NA
"49714","ENSMUSG00000115366",NA
"49715","ENSMUSG00000115367",102636151
"49716","ENSMUSG00000115368",NA
"49717","ENSMUSG00000115369",NA
"49718","ENSMUSG00000115370",NA
"49719","ENSMUSG00000115371",NA
"49720","ENSMUSG00000115372",74982
"49721","ENSMUSG00000115373",NA
"49722","ENSMUSG00000115375",NA
"49723","ENSMUSG00000115376",NA
"49724","ENSMUSG00000115377",NA
"49725","ENSMUSG00000115378",105243944
"49726","ENSMUSG00000115379",NA
"49727","ENSMUSG00000115380",118568148
"49728","ENSMUSG00000115381",NA
"49729","ENSMUSG00000115382",NA
"49730","ENSMUSG00000115383",NA
"49731","ENSMUSG00000115384",NA
"49732","ENSMUSG00000115385",NA
"49733","ENSMUSG00000115386",102639647
"49734","ENSMUSG00000115387",NA
"49735","ENSMUSG00000115389",NA
"49736","ENSMUSG00000115390",NA
"49737","ENSMUSG00000115391",NA
"49738","ENSMUSG00000115392",NA
"49739","ENSMUSG00000115393",NA
"49740","ENSMUSG00000115394",NA
"49741","ENSMUSG00000115395",NA
"49742","ENSMUSG00000115396",NA
"49743","ENSMUSG00000115397",NA
"49744","ENSMUSG00000115398",NA
"49745","ENSMUSG00000115399",NA
"49746","ENSMUSG00000115400",NA
"49747","ENSMUSG00000115401",NA
"49748","ENSMUSG00000115402",NA
"49749","ENSMUSG00000115403",NA
"49750","ENSMUSG00000115404",626828
"49751","ENSMUSG00000115405",NA
"49752","ENSMUSG00000115406",NA
"49753","ENSMUSG00000115407",NA
"49754","ENSMUSG00000115408",NA
"49755","ENSMUSG00000115409",NA
"49756","ENSMUSG00000115410",NA
"49757","ENSMUSG00000115411",NA
"49758","ENSMUSG00000115412",NA
"49759","ENSMUSG00000115413",NA
"49760","ENSMUSG00000115414",NA
"49761","ENSMUSG00000115415",NA
"49762","ENSMUSG00000115416",NA
"49763","ENSMUSG00000115417",NA
"49764","ENSMUSG00000115418",NA
"49765","ENSMUSG00000115419",NA
"49766","ENSMUSG00000115421",NA
"49767","ENSMUSG00000115422",73989
"49768","ENSMUSG00000115423",NA
"49769","ENSMUSG00000115424",320671
"49770","ENSMUSG00000115425",NA
"49771","ENSMUSG00000115426",100503021
"49772","ENSMUSG00000115427",NA
"49773","ENSMUSG00000115428",105245910
"49774","ENSMUSG00000115429",NA
"49775","ENSMUSG00000115430",NA
"49776","ENSMUSG00000115431",NA
"49777","ENSMUSG00000115432",320249
"49778","ENSMUSG00000115433",NA
"49779","ENSMUSG00000115434",NA
"49780","ENSMUSG00000115435",NA
"49781","ENSMUSG00000115436",NA
"49782","ENSMUSG00000115437",NA
"49783","ENSMUSG00000115438",NA
"49784","ENSMUSG00000115439",NA
"49785","ENSMUSG00000115440",NA
"49786","ENSMUSG00000115441",NA
"49787","ENSMUSG00000115443",NA
"49788","ENSMUSG00000115444",NA
"49789","ENSMUSG00000115445",NA
"49790","ENSMUSG00000115446",NA
"49791","ENSMUSG00000115447",NA
"49792","ENSMUSG00000115448",NA
"49793","ENSMUSG00000115449",NA
"49794","ENSMUSG00000115450",NA
"49795","ENSMUSG00000115451",NA
"49796","ENSMUSG00000115452",NA
"49797","ENSMUSG00000115453",100126269
"49798","ENSMUSG00000115454",NA
"49799","ENSMUSG00000115455",NA
"49800","ENSMUSG00000115456",NA
"49801","ENSMUSG00000115457",NA
"49802","ENSMUSG00000115458",NA
"49803","ENSMUSG00000115459",NA
"49804","ENSMUSG00000115460",NA
"49805","ENSMUSG00000115461",NA
"49806","ENSMUSG00000115462",NA
"49807","ENSMUSG00000115463",NA
"49808","ENSMUSG00000115464",NA
"49809","ENSMUSG00000115465",NA
"49810","ENSMUSG00000115466",100312471
"49811","ENSMUSG00000115467",171183
"49812","ENSMUSG00000115468",NA
"49813","ENSMUSG00000115469",NA
"49814","ENSMUSG00000115470",NA
"49815","ENSMUSG00000115471",NA
"49816","ENSMUSG00000115472",NA
"49817","ENSMUSG00000115473",NA
"49818","ENSMUSG00000115474",73784
"49819","ENSMUSG00000115475",NA
"49820","ENSMUSG00000115476",NA
"49821","ENSMUSG00000115477",NA
"49822","ENSMUSG00000115478",NA
"49823","ENSMUSG00000115479",NA
"49824","ENSMUSG00000115480",NA
"49825","ENSMUSG00000115481",NA
"49826","ENSMUSG00000115482",171184
"49827","ENSMUSG00000115483",NA
"49828","ENSMUSG00000115484",NA
"49829","ENSMUSG00000115485",NA
"49830","ENSMUSG00000115486",NA
"49831","ENSMUSG00000115487",NA
"49832","ENSMUSG00000115488",NA
"49833","ENSMUSG00000115489",NA
"49834","ENSMUSG00000115490",NA
"49835","ENSMUSG00000115491",NA
"49836","ENSMUSG00000115492",NA
"49837","ENSMUSG00000115493",NA
"49838","ENSMUSG00000115494",NA
"49839","ENSMUSG00000115495",NA
"49840","ENSMUSG00000115497",NA
"49841","ENSMUSG00000115498",NA
"49842","ENSMUSG00000115499",NA
"49843","ENSMUSG00000115500",NA
"49844","ENSMUSG00000115501",NA
"49845","ENSMUSG00000115502",NA
"49846","ENSMUSG00000115503",NA
"49847","ENSMUSG00000115504",NA
"49848","ENSMUSG00000115505",NA
"49849","ENSMUSG00000115506",NA
"49850","ENSMUSG00000115507",171191
"49851","ENSMUSG00000115508",NA
"49852","ENSMUSG00000115509",NA
"49853","ENSMUSG00000115510",NA
"49854","ENSMUSG00000115511",NA
"49855","ENSMUSG00000115512",NA
"49856","ENSMUSG00000115513",NA
"49857","ENSMUSG00000115514",NA
"49858","ENSMUSG00000115515",NA
"49859","ENSMUSG00000115516",NA
"49860","ENSMUSG00000115517",NA
"49861","ENSMUSG00000115518",100038614
"49862","ENSMUSG00000115519",NA
"49863","ENSMUSG00000115520",432958
"49864","ENSMUSG00000115521",NA
"49865","ENSMUSG00000115522",NA
"49866","ENSMUSG00000115523",NA
"49867","ENSMUSG00000115524",NA
"49868","ENSMUSG00000115525",NA
"49869","ENSMUSG00000115526",71637
"49870","ENSMUSG00000115527",NA
"49871","ENSMUSG00000115528",NA
"49872","ENSMUSG00000115529",319903
"49873","ENSMUSG00000115530",NA
"49874","ENSMUSG00000115531",NA
"49875","ENSMUSG00000115532",NA
"49876","ENSMUSG00000115533",NA
"49877","ENSMUSG00000115534",NA
"49878","ENSMUSG00000115535",NA
"49879","ENSMUSG00000115536",102635555
"49880","ENSMUSG00000115537",NA
"49881","ENSMUSG00000115538",NA
"49882","ENSMUSG00000115539",NA
"49883","ENSMUSG00000115540",75377
"49884","ENSMUSG00000115541",NA
"49885","ENSMUSG00000115542",NA
"49886","ENSMUSG00000115543",NA
"49887","ENSMUSG00000115544",NA
"49888","ENSMUSG00000115545",NA
"49889","ENSMUSG00000115546",NA
"49890","ENSMUSG00000115547",NA
"49891","ENSMUSG00000115548",71362
"49892","ENSMUSG00000115549",NA
"49893","ENSMUSG00000115550",NA
"49894","ENSMUSG00000115551",NA
"49895","ENSMUSG00000115552",NA
"49896","ENSMUSG00000115553",NA
"49897","ENSMUSG00000115554",NA
"49898","ENSMUSG00000115555",NA
"49899","ENSMUSG00000115556",NA
"49900","ENSMUSG00000115557",NA
"49901","ENSMUSG00000115558",NA
"49902","ENSMUSG00000115559",NA
"49903","ENSMUSG00000115560",NA
"49904","ENSMUSG00000115561",NA
"49905","ENSMUSG00000115562",NA
"49906","ENSMUSG00000115563",NA
"49907","ENSMUSG00000115564",NA
"49908","ENSMUSG00000115565",NA
"49909","ENSMUSG00000115566",NA
"49910","ENSMUSG00000115567",NA
"49911","ENSMUSG00000115568",NA
"49912","ENSMUSG00000115569",NA
"49913","ENSMUSG00000115570",NA
"49914","ENSMUSG00000115571",NA
"49915","ENSMUSG00000115572",NA
"49916","ENSMUSG00000115573",NA
"49917","ENSMUSG00000115574",NA
"49918","ENSMUSG00000115575",NA
"49919","ENSMUSG00000115576",NA
"49920","ENSMUSG00000115577",NA
"49921","ENSMUSG00000115578",NA
"49922","ENSMUSG00000115579",NA
"49923","ENSMUSG00000115580",105245841
"49924","ENSMUSG00000115581",NA
"49925","ENSMUSG00000115582",NA
"49926","ENSMUSG00000115584",NA
"49927","ENSMUSG00000115585",105245890
"49928","ENSMUSG00000115586",NA
"49929","ENSMUSG00000115587",NA
"49930","ENSMUSG00000115588",NA
"49931","ENSMUSG00000115589",NA
"49932","ENSMUSG00000115590",NA
"49933","ENSMUSG00000115591",NA
"49934","ENSMUSG00000115592",17223
"49935","ENSMUSG00000115593",NA
"49936","ENSMUSG00000115594",NA
"49937","ENSMUSG00000115595",NA
"49938","ENSMUSG00000115596",NA
"49939","ENSMUSG00000115597",NA
"49940","ENSMUSG00000115598",NA
"49941","ENSMUSG00000115599",NA
"49942","ENSMUSG00000115600",NA
"49943","ENSMUSG00000115601",NA
"49944","ENSMUSG00000115602",NA
"49945","ENSMUSG00000115603",NA
"49946","ENSMUSG00000115604",NA
"49947","ENSMUSG00000115605",NA
"49948","ENSMUSG00000115606",NA
"49949","ENSMUSG00000115607",NA
"49950","ENSMUSG00000115608",NA
"49951","ENSMUSG00000115609",73961
"49952","ENSMUSG00000115610",NA
"49953","ENSMUSG00000115611",100043721
"49954","ENSMUSG00000115612",NA
"49955","ENSMUSG00000115613",NA
"49956","ENSMUSG00000115614",105245895
"49957","ENSMUSG00000115615",NA
"49958","ENSMUSG00000115616",115488479
"49959","ENSMUSG00000115617",NA
"49960","ENSMUSG00000115618",NA
"49961","ENSMUSG00000115619",NA
"49962","ENSMUSG00000115620",105463124
"49963","ENSMUSG00000115621",NA
"49964","ENSMUSG00000115622",NA
"49965","ENSMUSG00000115623",NA
"49966","ENSMUSG00000115624",NA
"49967","ENSMUSG00000115625",72893
"49968","ENSMUSG00000115626",NA
"49969","ENSMUSG00000115627",NA
"49970","ENSMUSG00000115628",NA
"49971","ENSMUSG00000115629",NA
"49972","ENSMUSG00000115630",NA
"49973","ENSMUSG00000115631",NA
"49974","ENSMUSG00000115632",NA
"49975","ENSMUSG00000115633",NA
"49976","ENSMUSG00000115635",NA
"49977","ENSMUSG00000115636",NA
"49978","ENSMUSG00000115637",NA
"49979","ENSMUSG00000115638",NA
"49980","ENSMUSG00000115639",NA
"49981","ENSMUSG00000115640",NA
"49982","ENSMUSG00000115641",NA
"49983","ENSMUSG00000115642",NA
"49984","ENSMUSG00000115643",NA
"49985","ENSMUSG00000115644",171189
"49986","ENSMUSG00000115645",NA
"49987","ENSMUSG00000115646",NA
"49988","ENSMUSG00000115647",NA
"49989","ENSMUSG00000115648",NA
"49990","ENSMUSG00000115649",NA
"49991","ENSMUSG00000115650",NA
"49992","ENSMUSG00000115651",NA
"49993","ENSMUSG00000115652",NA
"49994","ENSMUSG00000115653",NA
"49995","ENSMUSG00000115654",100502643
"49996","ENSMUSG00000115656",75349
"49997","ENSMUSG00000115657",NA
"49998","ENSMUSG00000115658",NA
"49999","ENSMUSG00000115659",NA
"50000","ENSMUSG00000115660",NA
"50001","ENSMUSG00000115661",NA
"50002","ENSMUSG00000115662",NA
"50003","ENSMUSG00000115663",NA
"50004","ENSMUSG00000115664",NA
"50005","ENSMUSG00000115665",74458
"50006","ENSMUSG00000115666",NA
"50007","ENSMUSG00000115667",100038608
"50008","ENSMUSG00000115668",113865
"50009","ENSMUSG00000115669",NA
"50010","ENSMUSG00000115670",NA
"50011","ENSMUSG00000115671",NA
"50012","ENSMUSG00000115672",NA
"50013","ENSMUSG00000115673",NA
"50014","ENSMUSG00000115674",NA
"50015","ENSMUSG00000115675",NA
"50016","ENSMUSG00000115676",NA
"50017","ENSMUSG00000115677",NA
"50018","ENSMUSG00000115678",NA
"50019","ENSMUSG00000115679",NA
"50020","ENSMUSG00000115680",NA
"50021","ENSMUSG00000115681",NA
"50022","ENSMUSG00000115682",NA
"50023","ENSMUSG00000115683",NA
"50024","ENSMUSG00000115684",NA
"50025","ENSMUSG00000115685",NA
"50026","ENSMUSG00000115686",NA
"50027","ENSMUSG00000115687",NA
"50028","ENSMUSG00000115688",NA
"50029","ENSMUSG00000115689",NA
"50030","ENSMUSG00000115690",NA
"50031","ENSMUSG00000115691",NA
"50032","ENSMUSG00000115692",NA
"50033","ENSMUSG00000115693",NA
"50034","ENSMUSG00000115694",NA
"50035","ENSMUSG00000115695",NA
"50036","ENSMUSG00000115696",NA
"50037","ENSMUSG00000115697",NA
"50038","ENSMUSG00000115698",NA
"50039","ENSMUSG00000115699",629300
