"","Mouse.gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"17","ENSMUSG00000008845",323.945559853894,2.61856360650612,0.467070607309828,1.45433005954258e-09,6.59913843578431e-08
"18","ENSMUSG00000009185",15.891755550281,3.44490610260756,0.731741863362119,1.87188782244882e-07,5.0769018453523e-06
"19","ENSMUSG00000010435",14.806478051315,2.75044354494761,0.833988524366032,5.23336498171704e-05,0.00068260254006207
"20","ENSMUSG00000013418",167.72743426641,4.39784306931979,0.357062539806196,4.27002310728232e-36,7.6049111540698e-33
"21","ENSMUSG00000013523",27.1852278154084,2.5306885716001,0.599542342230733,1.44890189323335e-06,3.0151831803489e-05
"22","ENSMUSG00000013974",10.0920132739253,2.41049477822585,0.940151429263906,0.000500156504551776,0.00453707335113776
"23","ENSMUSG00000014599",1264.4327196254,2.32224301418305,0.328601284813685,1.22438844640467e-13,1.27646975007613e-11
"24","ENSMUSG00000014602",280.669518372597,3.39107239325006,0.520009515263435,4.6692816503903e-12,3.53871941248729e-10
"25","ENSMUSG00000015852",414.803184734172,3.39603589233799,0.402049192074408,2.099911417075e-18,5.18082871257242e-16
"26","ENSMUSG00000015947",118.137203258456,2.83631458907733,0.36215337336678,3.33133976953192e-16,5.78840598003546e-14
"27","ENSMUSG00000018623",35.6330591364514,4.68243186391532,0.633074560504146,1.66349169552683e-14,2.0085957354124e-12
"28","ENSMUSG00000018774",388.522052326654,2.10051205797558,0.502517566636145,2.02650632434173e-06,4.03639265273359e-05
"29","ENSMUSG00000019027",61.5174461571296,2.14302380490421,0.4066639517912,9.06368992085656e-09,3.46528051857865e-07
"30","ENSMUSG00000019122",151.672785779023,2.28587353551263,0.420415975707795,3.87215308744182e-09,1.59452130606564e-07
"31","ENSMUSG00000019853",246.505262463728,2.05107958544371,0.267182384255412,1.36592397573531e-15,2.07039200066773e-13
"32","ENSMUSG00000020000",69.9838098245666,3.0589865036162,0.683283465714241,4.32907741053074e-07,1.05950382349762e-05
